dataset	method	trial	ml	score	time
uball5d	control	11	LassoLarsCV	0.723091014099	47.88064646720886
uball5d	control	10	LassoLarsCV	0.688611737225	47.991092920303345
uball5d	control	17	LassoLarsCV	0.637761247649	48.08064889907837
uball5d	lex_size	5	LassoLarsCV	0.784711454295	52.7102575302124
uball5d	lex_size	2	LassoLarsCV	0.784107058317	52.751842737197876
uball5d	lex_size	7	LassoLarsCV	0.776911946947	52.82815456390381
uball5d	control	8	LassoLarsCV	0.638500876847	48.72403430938721
uball5d	control	7	LassoLarsCV	0.778722387924	48.692131757736206
uball5d	control	1	LassoLarsCV	0.628048651947	49.524688482284546
uball5d	control	14	LassoLarsCV	0.76181081357	49.91601037979126
uball5d	lex_size	4	LassoLarsCV	0.79950210301	54.55574560165405
uball5d	control	4	LassoLarsCV	0.659042643678	50.06561541557312
uball5d	control	2	LassoLarsCV	0.694182303808	50.28462290763855
uball5d	control	3	LassoLarsCV	0.71974854179	51.578513383865356
heart	control	17	DecisionTreeClassifier	0.8	6.580136775970459
uball5d	lex_size	15	LassoLarsCV	0.765111904457	52.36351251602173
uball5d	control	5	LassoLarsCV	0.64481732295	52.28724694252014
uball5d	control	18	LassoLarsCV	0.772292417181	53.30148005485535
uball5d	control	15	LassoLarsCV	0.70898639394	55.232659578323364
uball5d	control	19	LassoLarsCV	0.749765129117	57.539238691329956
bc_clean	lex_size	8	LogisticRegression	0.966601689409	18.124900341033936
bc_clean	lex_size	16	DecisionTreeClassifier	0.908604845447	9.190426111221313
bc_clean	lex_size	7	DecisionTreeClassifier	0.894476933073	9.2763032913208
bc_clean	lex_size	14	DecisionTreeClassifier	0.920894829667	9.363833665847778
bc_clean	lex_size	6	DecisionTreeClassifier	0.896296296296	9.223634958267212

bc_clean	lex_size	18	LogisticRegression	0.95609393855	18.503092050552368
bc_clean	lex_size	2	DecisionTreeClassifier	0.913858720876	9.27938961982727
5
bc_clean	lex_size	14	LogisticRegression	0.9701475912	18.283496379852295
bc_clean	lex_size	17	DecisionTreeClassifier	0.922704910424	9.309952735900879
bc_clean	lex_size	3	DecisionTreeClassifier	0.924403601597	9.271454811096191
bc_clean	lex_size	18	DecisionTreeClassifier	0.901578019122	9.41891098022461
bc_clean	lex_size	7	LogisticRegression	0.9701475912	18.717597723007202
bc_clean	lex_size	15	LogisticRegression	0.961347813979	18.761274814605713
94
bc_clean	lex_size	9	LogisticRegression	0.971920542096	18.57126259803772
bc_clean	lex_size	10	LogisticRegression	0.961357096445	18.62614369392395
bc_clean	lex_size	13	LogisticRegression	0.970138308735	18.66112732887268
bc_clean	lex_size	11	LogisticRegression	0.96311148241	18.759718656539917
bc_clean	lex_size	16	LogisticRegression	0.968346792908	18.864209413528442
bc_clean	lex_size	12	LogisticRegression	0.97540146663	18.903311729431152
bc_clean	lex_size	0	DecisionTreeClassifier	0.905123920913	10.032839298248291
bc_clean	lex_size	5	DecisionTreeClassifier	0.905096073517	10.070287227630615
bc_clean	lex_size	8	DecisionTreeClassifier	0.938503666574	10.0741446018219
bc_clean	lex_size	1	DecisionTreeClassifier	0.892768959436	10.092962503433228
bc_clean	lex_size	15	DecisionTreeClassifier	0.91746031746	10.196244716644287
bc_clean	lex_size	4	DecisionTreeClassifier	0.896259166435	10.243061780929565
bc_clean	lex_size	9	DecisionTreeClassifier	0.9243757542	10.459275960922241
bc_clean	lex_size	11	DecisionTreeClassifier	0.912113617377	10.10002851486206
bc_clean	lex_size	17	LogisticRegression	0.959574863084	18.99061894416809
bc_clean	lex_size	1	LogisticRegression	0.961357096445	20.015671968460083
bc_clean	lex_size	5	LogisticRegression	0.959584145549	20.10981512069702
bc_clean	lex_size	0	LogisticRegression	0.966629536805	20.115888833999634
bc_clean	lex_size	4	LogisticRegression	0.952548036759	20.212972164154053
bc_clean	lex_size	3	LogisticRegression	0.968365357839	20.240594625473022
bc_clean	lex_size	2	LogisticRegression	0.963102199944	20.526766538619995
bc_clean	lex_size	19	LogisticRegression	0.964884433305	20.374483108520508
bc_clean	lex_size	6	LogisticRegression	0.964828738513	20.25354814529419
bc_clean	control	15	LogisticRegression	0.968365357839	18.959988832473755
bc_clean	control	14	LogisticRegression	0.970129026269	18.9709415435791
bc_clean	control	18	LogisticRegression	0.968374640304	19.217270135879517
bc_clean	control	8	LogisticRegression	0.973637798199	19.20079803466797
bc_clean	control	7	LogisticRegression	0.970129026269	19.26289463043213
bc_clean	control	13	LogisticRegression	0.96662025434	19.11096715927124
bc_clean	control	16	LogisticRegression	0.971883412234	19.15359139442444
bc_clean	control	12	LogisticRegression	0.970129026269	19.15919780731201
bc_clean	control	10	LogisticRegression	0.975392184164	19.39512825012207
bc_clean	control	11	LogisticRegression	0.971883412234	19.50370478630066
bc_clean	control	9	LogisticRegression	0.970129026269	19.87589383125305
bc_clean	control	3	DecisionTreeClassifier	0.906887589344	9.634010076522827
bc_clean	control	17	DecisionTreeClassifier	0.906822612086	9.584288358688354
bc_clean	control	14	DecisionTreeClassifier	0.924385036666	9.846070051193237
bc_clean	control	7	DecisionTreeClassifier	0.926176552492	9.933633804321289
bc_clean	control	6	DecisionTreeClassifier	0.910414926204	9.79086446762085
bc_clean	control	16	DecisionTreeClassifier	0.920950524459	10.038064241409302
bc_clean	control	13	DecisionTreeClassifier	0.919177573564	9.875293970108032
bc_clean	control	2	DecisionTreeClassifier	0.906831894551	9.937666654586792
bc_clean	control	12	DecisionTreeClassifier	0.919168291098	10.087982177734375
bc_clean	control	18	DecisionTreeClassifier	0.892750394505	10.099376440048218
bc_clean	control	1	LogisticRegression	0.970129026269	20.471121549606323
bc_clean	control	19	DecisionTreeClassifier	0.913877285807	10.387154579162598
bc_clean	lex_size	10	DecisionTreeClassifier	0.922704910424	9.5716392993927
bc_clean	control	3	LogisticRegression	0.968374640304	20.657116651535034
bc_clean	control	5	LogisticRegression	0.970129026269	20.68575882911682
bc_clean	control	4	LogisticRegression	0.970129026269	20.934531927108765
bc_clean	control	4	DecisionTreeClassifier	0.906859741947	10.56729769706726
bc_clean	control	19	LogisticRegression	0.968365357839	20.913349390029907
bc_clean	control	6	LogisticRegression	0.97365636313	20.971698999404907
bc_clean	control	0	LogisticRegression	0.970129026269	21.0149028301239
bc_clean	control	8	DecisionTreeClassifier	0.924440731458	10.646636724472046
bc_clean	control	11	DecisionTreeClassifier	0.91206720505	10.651577234268188
bc_clean	control	5	DecisionTreeClassifier	0.90154088926	10.735560417175293
bc_clean	control	2	LogisticRegression	0.970129026269	21.235586404800415
bc_clean	control	9	DecisionTreeClassifier	0.899832915622	10.855976581573486
bc_clean	control	10	DecisionTreeClassifier	0.903332405087	10.317379474639893
bc_clean	control	1	DecisionTreeClassifier	0.912122899842	10.973289966583252
bc_clean	control	15	DecisionTreeClassifier	0.910349948946	11.116843461990356
bc_clean	control	0	DecisionTreeClassifier	0.903341687552	11.190857648849487
bc_clean	control	17	LogisticRegression	0.970138308735	19.58463978767395
uball5d	control	11	DecisionTreeRegressor	0.836074055507	94.1797788143158
uball5d	lex_size	10	DecisionTreeRegressor	0.861747434832	103.09115839004517
uball5d	lex_size	15	DecisionTreeRegressor	0.867698206056	103.2566933631897
uball5d	lex_size	4	DecisionTreeRegressor	0.862883357866	104.15867018699646
uball5d	lex_size	16	DecisionTreeRegressor	0.85905916765	103.80503249168396
uball5d	lex_size	7	DecisionTreeRegressor	0.863200814884	103.99997234344482
uball5d	lex_size	19	DecisionTreeRegressor	0.863479988955	104.5358419418335
uball5d	lex_size	6	DecisionTreeRegressor	0.861678780871	104.08791589736938
uball5d	lex_size	9	DecisionTreeRegressor	0.866969743107	104.76510691642761
uball5d	lex_size	17	DecisionTreeRegressor	0.867921470357	105.01558470726013
uball5d	lex_size	18	DecisionTreeRegressor	0.865114850795	104.72613072395325
uball5d	lex_size	8	DecisionTreeRegressor	0.863289137837	104.73275327682495
uball5d	control	6	DecisionTreeRegressor	0.818596187031	100.49926924705505
uball5d	lex_size	13	DecisionTreeRegressor	0.863511523909	105.84263181686401
uball5d	control	18	DecisionTreeRegressor	0.829334540836	102.47429966926575
uball5d	control	19	DecisionTreeRegressor	0.828661873699	103.6458899974823
uball5d	control	17	DecisionTreeRegressor	0.82158791848	104.05720472335815
uball5d	control	13	DecisionTreeRegressor	0.817745219377	104.16264939308167
yeast	lex_size	12	DecisionTreeClassifier	0.469014026909	19.010447025299072
yeast	lex_size	11	DecisionTreeClassifier	0.479781621887	19.26735258102417
yeast	lex_size	13	DecisionTreeClassifier	0.492595318911	19.98216676712036
yeast	lex_size	19	DecisionTreeClassifier	0.476433702749	20.46190619468689
yeast	lex_size	8	DecisionTreeClassifier	0.475080085606	20.146042346954346
yeast	lex_size	2	DecisionTreeClassifier	0.489237857659	20.516435861587524
yeast	lex_size	14	DecisionTreeClassifier	0.481161139056	20.95475673675537
yeast	lex_size	4	DecisionTreeClassifier	0.475764391554	21.236123085021973
yeast	lex_size	6	DecisionTreeClassifier	0.438025327499	21.261178016662598
yeast	lex_size	1	DecisionTreeClassifier	0.475758938917	21.536123752593994
yeast	lex_size	17	DecisionTreeClassifier	0.479124579125	21.977731943130493
yeast	lex_size	16	DecisionTreeClassifier	0.478462083725	21.801050424575806
yeast	lex_size	3	DecisionTreeClassifier	0.461602530024	21.933186054229736
uball5d	lex_size	11	DecisionTreeRegressor	0.848883776348	112.64230966567993
uball5d	lex_size	12	DecisionTreeRegressor	0.865597390491	112.6933081150055
yeast	lex_size	18	DecisionTreeClassifier	0.480457748879	22.261614084243774
yeast	lex_size	10	DecisionTreeClassifier	0.469696969697	22.20026469230652
uball5d	lex_size	0	DecisionTreeRegressor	0.862490842633	112.8214783668518
yeast	lex_size	7	DecisionTreeClassifier	0.453535353535	22.887927770614624
uball5d	lex_size	1	DecisionTreeRegressor	0.866020132541	113.52990388870239
yeast	lex_size	15	DecisionTreeClassifier	0.468343352554	23.776414394378662
uball5d	lex_size	2	DecisionTreeRegressor	0.868570997324	113.90613842010498
uball5d	lex_size	5	DecisionTreeRegressor	0.863016003644	113.96863460540771
yeast	lex_size	5	DecisionTreeClassifier	0.458932101037	23.791060209274292
yeast	lex_size	0	DecisionTreeClassifier	0.479804795594	23.84799075126648
uball5d	lex_size	3	DecisionTreeRegressor	0.869729413204	114.49577903747559
uball5d	control	14	DecisionTreeRegressor	0.826147025892	109.39339017868042
yeast	lex_size	9	DecisionTreeClassifier	0.45486852329	24.164516925811768
uball5d	control	2	DecisionTreeRegressor	0.834389918174	111.10681653022766
yeast	control	18	DecisionTreeClassifier	0.472401477665	21.16211199760437
uball5d	lex_size	14	DecisionTreeRegressor	0.863358306489	114.11065673828125
yeast	control	19	DecisionTreeClassifier	0.492588503115	23.56499671936035
yeast	control	7	DecisionTreeClassifier	0.469666980193	23.981679439544678
uball5d	control	9	DecisionTreeRegressor	0.815840093919	113.91731762886047
yeast	control	12	DecisionTreeClassifier	0.472387846072	23.97995090484619
yeast	control	8	DecisionTreeClassifier	0.468992216361	24.377363204956055
yeast	control	6	DecisionTreeClassifier	0.445423192792	24.393471240997314
uball5d	control	3	DecisionTreeRegressor	0.827410405839	114.6514585018158
uball5d	control	4	DecisionTreeRegressor	0.841724770851	114.01210379600525
yeast	control	9	DecisionTreeClassifier	0.479792527161	25.00101375579834
uball5d	control	16	DecisionTreeRegressor	0.824306529144	116.12878108024597
uball5d	control	0	DecisionTreeRegressor	0.813649901459	116.44277262687683
yeast	control	11	DecisionTreeClassifier	0.477775051459	26.098986387252808
yeast	control	17	DecisionTreeClassifier	0.44744612113	26.636826276779175
yeast	control	14	DecisionTreeClassifier	0.473729194782	26.279890537261963
yeast	control	4	DecisionTreeClassifier	0.462281383334	26.56823706626892
yeast	control	13	DecisionTreeClassifier	0.486538802328	26.601770401000977
yeast	control	15	DecisionTreeClassifier	0.469701059175	27.08641004562378
yeast	control	1	DecisionTreeClassifier	0.462953420848	27.19119882583618
uball5d	control	12	DecisionTreeRegressor	0.812620595676	118.10560965538025
yeast	control	16	DecisionTreeClassifier	0.483156804209	27.837380409240723
uball5d	control	10	DecisionTreeRegressor	0.80019455443	118.24665188789368
yeast	control	0	DecisionTreeClassifier	0.460915497758	28.378782272338867
yeast	control	2	DecisionTreeClassifier	0.4669733775	28.817734241485596
yeast	control	10	DecisionTreeClassifier	0.464293406399	30.170203924179077
yeast	control	3	DecisionTreeClassifier	0.468336536758	30.41223931312561
yeast	control	5	DecisionTreeClassifier	0.458240979294	30.51800227165222
uball5d	control	8	DecisionTreeRegressor	0.803769527539	120.90349531173706
uball5d	control	5	DecisionTreeRegressor	0.837193128781	126.51957559585571
uball5d	control	1	DecisionTreeRegressor	0.790665505648	128.7122917175293
seg	lex_size	19	DecisionTreeClassifier	0.952813852814	25.36685562133789
seg	lex_size	17	DecisionTreeClassifier	0.954112554113	25.231984853744507
seg	lex_size	16	DecisionTreeClassifier	0.958874458874	25.830559730529785
seg	lex_size	13	DecisionTreeClassifier	0.95670995671	25.355875968933105
seg	lex_size	18	DecisionTreeClassifier	0.951082251082	25.882938385009766
seg	lex_size	7	DecisionTreeClassifier	0.953246753247	25.52444839477539
seg	lex_size	11	DecisionTreeClassifier	0.953246753247	25.532371520996094
seg	lex_size	12	DecisionTreeClassifier	0.955844155844	25.979015350341797
seg	lex_size	2	DecisionTreeClassifier	0.95367965368	26.48914384841919
seg	lex_size	14	DecisionTreeClassifier	0.961904761905	26.136151552200317
seg	lex_size	8	DecisionTreeClassifier	0.959307359307	26.261489152908325
seg	lex_size	9	DecisionTreeClassifier	0.956277056277	26.786421537399292
seg	lex_size	0	DecisionTreeClassifier	0.963203463203	27.38809847831726
seg	lex_size	6	DecisionTreeClassifier	0.958008658009	27.54968571662903
seg	lex_size	4	DecisionTreeClassifier	0.954545454545	27.613113164901733
seg	lex_size	5	DecisionTreeClassifier	0.954545454545	27.58934760093689
seg	lex_size	1	DecisionTreeClassifier	0.953246753247	27.825597524642944
seg	lex_size	15	DecisionTreeClassifier	0.951082251082	28.060209035873413
seg	lex_size	3	DecisionTreeClassifier	0.963203463203	28.219061374664307
seg	lex_size	10	DecisionTreeClassifier	0.95974025974	28.93494176864624
seg	control	8	DecisionTreeClassifier	0.955411255411	25.472305297851562
seg	control	9	DecisionTreeClassifier	0.957575757576	26.298972606658936
seg	control	14	DecisionTreeClassifier	0.960173160173	26.505101203918457
seg	control	11	DecisionTreeClassifier	0.964069264069	26.497955083847046
seg	control	7	DecisionTreeClassifier	0.961904761905	26.84254479408264
seg	control	18	DecisionTreeClassifier	0.966233766234	27.28534984588623
seg	control	12	DecisionTreeClassifier	0.964935064935	26.9411678314209
seg	control	2	DecisionTreeClassifier	0.965800865801	27.434021949768066
seg	control	19	DecisionTreeClassifier	0.965367965368	27.976476907730103
seg	control	10	DecisionTreeClassifier	0.961038961039	28.238159894943237
seg	control	6	DecisionTreeClassifier	0.964502164502	28.60771679878235
uball5d	control	15	DecisionTreeRegressor	0.818392486187	129.43981456756592
seg	control	16	DecisionTreeClassifier	0.961038961039	29.363661766052246
seg	control	13	DecisionTreeClassifier	0.958441558442	29.033002376556396
seg	control	5	DecisionTreeClassifier	0.964502164502	29.187394618988037
seg	control	0	DecisionTreeClassifier	0.95670995671	29.31772518157959
seg	control	1	DecisionTreeClassifier	0.964502164502	30.246464252471924
seg	control	17	DecisionTreeClassifier	0.958874458874	30.307431936264038
seg	control	15	DecisionTreeClassifier	0.958874458874	30.919214010238647
seg	control	3	DecisionTreeClassifier	0.955844155844	31.187103509902954
seg	control	4	DecisionTreeClassifier	0.954978354978	31.856330633163452
wav	lex_size	4	DecisionTreeClassifier	0.748797899484	85.35110902786255
wav	lex_size	13	DecisionTreeClassifier	0.733002019044	85.62686800956726
wav	lex_size	12	DecisionTreeClassifier	0.737996218283	85.96737003326416
wav	lex_size	7	DecisionTreeClassifier	0.732399618516	87.00502729415894
wav	lex_size	18	DecisionTreeClassifier	0.737602299468	87.36959981918335
wav	lex_size	10	DecisionTreeClassifier	0.74340173982	87.35772585868835
wav	lex_size	9	DecisionTreeClassifier	0.740998378956	87.35032153129578
wav	lex_size	8	DecisionTreeClassifier	0.74979997998	87.42936944961548
wav	lex_size	15	DecisionTreeClassifier	0.752599180044	88.21474266052246
wav	lex_size	16	DecisionTreeClassifier	0.732600298668	88.91198253631592
wav	lex_size	17	DecisionTreeClassifier	0.728000978436	89.03010153770447
wav	control	12	DecisionTreeClassifier	0.738799539012	84.85248160362244
wav	lex_size	14	DecisionTreeClassifier	0.7329982983	89.66834354400635
wav	control	16	DecisionTreeClassifier	0.742997618964	85.73164653778076
wav	control	10	DecisionTreeClassifier	0.731602539036	85.85233473777771
wav	control	15	DecisionTreeClassifier	0.736601299188	86.31472826004028
wav	control	18	DecisionTreeClassifier	0.737202499476	86.66901922225952
wav	control	3	DecisionTreeClassifier	0.736600338996	86.71044659614563
wav	control	7	DecisionTreeClassifier	0.7435990593	86.58531475067139
wav	control	8	DecisionTreeClassifier	0.74419941942	86.77675771713257
wav	control	1	DecisionTreeClassifier	0.732000538668	87.40117478370667
wav	control	17	DecisionTreeClassifier	0.739199098956	87.81896996498108
wav	control	13	DecisionTreeClassifier	0.728600138316	88.94049334526062
wav	lex_size	11	DecisionTreeClassifier	0.740201179452	93.6005048751831
wav	control	4	DecisionTreeClassifier	0.73639773846	89.24288582801819
wav	lex_size	5	DecisionTreeClassifier	0.74079877902	94.41671895980835
wav	lex_size	6	DecisionTreeClassifier	0.74600049978	94.8084168434143
wav	lex_size	0	DecisionTreeClassifier	0.736198858668	95.31654119491577
wav	lex_size	19	DecisionTreeClassifier	0.753601740636	95.63034296035767
wav	lex_size	2	DecisionTreeClassifier	0.746599779684	95.74954557418823
wav	lex_size	1	DecisionTreeClassifier	0.74939933982	96.44371628761292
wav	control	0	DecisionTreeClassifier	0.738801099324	92.42914271354675
wav	control	6	DecisionTreeClassifier	0.746399819676	92.58439230918884
wav	control	14	DecisionTreeClassifier	0.735806140093	92.68467235565186
wav	control	2	DecisionTreeClassifier	0.729199778292	92.821702003479
wav	lex_size	3	DecisionTreeClassifier	0.743597739036	98.06970930099487
wav	control	5	DecisionTreeClassifier	0.74740033986	93.6294195652008
wav	control	19	DecisionTreeClassifier	0.738998658852	95.26624202728271
wav	control	9	DecisionTreeClassifier	0.747801460116	96.0630292892456
wav	control	11	DecisionTreeClassifier	0.731599778484	99.62607645988464
wav	lex_size	4	LogisticRegression	0.868599269342	148.0806016921997
wav	lex_size	5	LogisticRegression	0.862399308854	151.92764925956726
wav	lex_size	12	LogisticRegression	0.86579982923	153.79744029045105
wav	lex_size	13	LogisticRegression	0.866599669262	176.08306336402893
wav	lex_size	1	LogisticRegression	0.863600269142	179.0797712802887
wav	lex_size	2	LogisticRegression	0.86579982923	187.78672075271606
wav	lex_size	6	LogisticRegression	0.863200349126	201.30405259132385
wav	lex_size	16	LogisticRegression	0.863200349126	206.43862867355347
wav	lex_size	0	LogisticRegression	0.86579982923	209.67804837226868
wav	lex_size	19	LogisticRegression	0.86579982923	214.66512537002563
wav	lex_size	7	LogisticRegression	0.865399909214	217.60540127754211
wav	lex_size	15	LogisticRegression	0.863599188926	234.99553442001343
wav	lex_size	11	LogisticRegression	0.86579982923	237.0495994091034
wav	lex_size	9	LogisticRegression	0.86480002919	238.57388758659363
wav	lex_size	18	LogisticRegression	0.866199749246	240.70409154891968
wav	lex_size	8	LogisticRegression	0.86579982923	246.76674151420593
wav	lex_size	10	LogisticRegression	0.863600269142	250.55029320716858
wav	lex_size	14	LogisticRegression	0.86579982923	251.21072244644165
wav	lex_size	17	LogisticRegression	0.86480002919	251.9960057735443
wav	control	1	LogisticRegression	0.86579982923	261.82186007499695
yeast	lex_size	7	LogisticRegression	0.595686964108	322.6896195411682
yeast	lex_size	10	LogisticRegression	0.592994724574	324.10159039497375
yeast	lex_size	16	LogisticRegression	0.592994724574	324.69890332221985
yeast	lex_size	14	LogisticRegression	0.589623631729	324.730108499527
yeast	lex_size	18	LogisticRegression	0.595016289753	324.70983052253723
yeast	lex_size	6	LogisticRegression	0.601086437929	327.3405146598816
yeast	lex_size	2	LogisticRegression	0.580185117027	327.6559760570526
wav	lex_size	3	LogisticRegression	0.866999589278	286.868284702301
yeast	lex_size	13	LogisticRegression	0.593674941043	328.6169888973236
yeast	lex_size	19	LogisticRegression	0.593668125247	329.01740074157715
yeast	lex_size	17	LogisticRegression	0.586255265203	329.12920784950256
yeast	control	11	LogisticRegression	0.58423915266	324.4398777484894
yeast	control	15	LogisticRegression	0.582197140092	325.23740220069885
yeast	lex_size	3	LogisticRegression	0.588944778418	330.1744296550751
yeast	control	13	LogisticRegression	0.59164247059	326.54296493530273
yeast	control	17	LogisticRegression	0.595686964108	327.62482810020447
yeast	control	12	LogisticRegression	0.582208045366	327.7461965084076
yeast	lex_size	12	LogisticRegression	0.582220313799	332.7690198421478
wav	control	15	LogisticRegression	0.86200034903	287.837210893631
yeast	control	18	LogisticRegression	0.59164247059	329.76870346069336
yeast	control	14	LogisticRegression	0.591649286386	330.5997564792633
yeast	control	8	LogisticRegression	0.597032402296	330.7890422344208
yeast	control	7	LogisticRegression	0.596372633215	331.8084990978241
yeast	control	19	LogisticRegression	0.593008356166	332.2805652618408
yeast	control	1	LogisticRegression	0.590305211358	334.8885395526886
yeast	control	9	LogisticRegression	0.597723524039	337.9813013076782
yeast	lex_size	5	LogisticRegression	0.589623631729	348.4973895549774
yeast	lex_size	4	LogisticRegression	0.588958410011	348.58465695381165
yeast	lex_size	15	LogisticRegression	0.601078258973	349.59381651878357
yeast	lex_size	11	LogisticRegression	0.597711255606	350.6311848163605
yeast	lex_size	8	LogisticRegression	0.597705802969	350.931334733963
yeast	control	2	LogisticRegression	0.598379203642	348.06591153144836
yeast	lex_size	1	LogisticRegression	0.599056693794	353.20886182785034
yeast	lex_size	0	LogisticRegression	0.605122752491	355.68198704719543
wav	control	17	LogisticRegression	0.865599869222	310.95647621154785
yeast	control	0	LogisticRegression	0.59030112188	351.82971000671387
yeast	control	10	LogisticRegression	0.58221895064	352.5042598247528
yeast	control	6	LogisticRegression	0.595023105549	352.8852632045746
yeast	control	4	LogisticRegression	0.580863970338	353.4551012516022
seg	lex_size	8	LogisticRegression	0.920779220779	338.17400002479553
seg	lex_size	9	LogisticRegression	0.919480519481	338.8476893901825
seg	lex_size	11	LogisticRegression	0.918614718615	338.96444368362427
seg	lex_size	18	LogisticRegression	0.916883116883	339.75367975234985
seg	lex_size	7	LogisticRegression	0.919913419913	341.51046895980835
wav	control	19	LogisticRegression	0.864400109174	316.19660353660583
seg	lex_size	19	LogisticRegression	0.921645021645	342.2586417198181
seg	lex_size	17	LogisticRegression	0.916017316017	342.44399189949036
seg	lex_size	2	LogisticRegression	0.925108225108	342.92791533470154
seg	lex_size	14	LogisticRegression	0.921645021645	343.21438336372375
seg	lex_size	16	LogisticRegression	0.926406926407	344.6821777820587
yeast	control	16	LogisticRegression	0.600406221459	360.15092968940735
wav	control	14	LogisticRegression	0.86579982923	320.20547580718994
yeast	lex_size	9	LogisticRegression	0.601078258973	367.2684018611908
yeast	control	3	LogisticRegression	0.604454804455	362.70054054260254
yeast	control	5	LogisticRegression	0.588278193541	363.7476499080658
seg	lex_size	12	LogisticRegression	0.919913419913	349.36164808273315
wav	control	10	LogisticRegression	0.861000789038	324.8929786682129
seg	lex_size	13	LogisticRegression	0.925108225108	350.2909746170044
wav	control	4	LogisticRegression	0.86579982923	326.84863352775574
wav	control	18	LogisticRegression	0.86579982923	328.8860242366791
wav	control	7	LogisticRegression	0.86579982923	330.33182525634766
wav	control	9	LogisticRegression	0.86579982923	331.5145945549011
wav	control	13	LogisticRegression	0.86579982923	331.9180431365967
seg	control	18	LogisticRegression	0.932467532468	352.1298031806946
wav	control	12	LogisticRegression	0.864200149166	332.9494330883026
wav	control	16	LogisticRegression	0.86579982923	333.84935450553894
seg	control	7	LogisticRegression	0.929004329004	354.13201093673706
seg	control	19	LogisticRegression	0.928138528139	354.47618889808655
seg	control	11	LogisticRegression	0.925108225108	354.76300835609436
seg	control	9	LogisticRegression	0.933333333333	354.9535949230194
wav	control	8	LogisticRegression	0.864999869174	335.25820803642273
seg	control	2	LogisticRegression	0.922943722944	355.7403357028961
seg	control	8	LogisticRegression	0.925541125541	355.4777114391327
seg	control	13	LogisticRegression	0.921212121212	355.7149245738983
seg	lex_size	10	LogisticRegression	0.924242424242	365.78667068481445
seg	control	14	LogisticRegression	0.928571428571	360.42617893218994
seg	lex_size	6	LogisticRegression	0.937229437229	366.6152069568634
seg	control	12	LogisticRegression	0.922943722944	361.26403880119324
seg	lex_size	15	LogisticRegression	0.9329004329	367.2166519165039
seg	control	17	LogisticRegression	0.926406926407	361.9270269870758
seg	lex_size	1	LogisticRegression	0.920346320346	367.47270250320435
wav	control	11	LogisticRegression	0.863000389118	342.5733058452606
seg	lex_size	0	LogisticRegression	0.922943722944	368.08021998405457
seg	control	16	LogisticRegression	0.933766233766	363.50459337234497
seg	lex_size	3	LogisticRegression	0.931168831169	370.25287652015686
seg	lex_size	5	LogisticRegression	0.925108225108	371.6803650856018
wav	control	6	LogisticRegression	0.86579982923	347.86426758766174
wav	control	0	LogisticRegression	0.867199549286	352.5119860172272
wav	control	3	LogisticRegression	0.86579982923	352.76334524154663
wav	control	5	LogisticRegression	0.862199828942	352.8099205493927
seg	lex_size	4	LogisticRegression	0.927705627706	379.1409914493561
wav	control	2	LogisticRegression	0.86579982923	354.7108590602875
seg	control	0	LogisticRegression	0.933333333333	379.5820062160492
seg	control	5	LogisticRegression	0.934632034632	380.34669065475464
seg	control	6	LogisticRegression	0.920779220779	380.801650762558
seg	control	15	LogisticRegression	0.926406926407	381.14688897132874
seg	control	1	LogisticRegression	0.924242424242	384.01431608200073
seg	control	3	LogisticRegression	0.930735930736	385.02417397499084
seg	control	10	LogisticRegression	0.922077922078	386.3405075073242
seg	control	4	LogisticRegression	0.935497835498	399.0315651893616
